trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,trace_name_original
"bucket1$126,:3,:6001",2014-03-15T22:56:42.989900,MQ,GBM,14.799451,-61.159276,800.0,1550.0,2012.0,1550,100.0,ZNE,train,MQ_GBM_20140315_225658
"bucket1$127,:3,:6001",2014-03-15T22:56:34.559900,MQ,BAM,14.8171,-61.1445,670.0,2423.0,2894.0,2423,100.0,ZNE,train,MQ_BAM_20140315_225658
"bucket1$128,:3,:6001",2014-03-15T22:56:34.580000,MQ,IA2,14.80307,-61.20515,289.0,2425.0,3020.0,2425,100.0,ZNE,train,MQ_IA2_20140315_225658
"bucket1$129,:3,:6001",2014-03-15T22:56:13.830000,WI,SAM,14.84108,-61.1638,485.0,4527.0,5132.0,4527,100.0,ZNE,train,WI_SAM_20140315_225659
"bucket1$130,:3,:6001",2014-03-15T23:13:35.330000,MQ,LAM,14.81292,-61.16314,1240.0,1109.0,1157.0,1109,100.0,ZNE,train,MQ_LAM_20140315_231346
"bucket1$131,:3,:6001",2014-03-15T23:13:14.629900,MQ,GBM,14.799451,-61.159276,800.0,3210.0,,3210,100.0,ZNE,train,MQ_GBM_20140315_231346
"bucket0$16,:3,:6001",2014-03-15T23:13:03.019900,MQ,BAM,14.8171,-61.1445,670.0,4401.0,,4401,100.0,ZNE,test,MQ_BAM_20140315_231347
"bucket1$132,:3,:6001",2014-03-15T23:55:24.080000,MQ,LAM,14.81292,-61.16314,1240.0,1163.0,1200.0,1163,100.0,ZNE,train,MQ_LAM_20140315_235535
"bucket1$133,:3,:6001",2014-03-15T23:55:10.719900,MQ,GBM,14.799451,-61.159276,800.0,2540.0,,2540,100.0,ZNE,train,MQ_GBM_20140315_235536
"bucket2$10,:3,:6001",2014-03-15T23:55:25.159900,MQ,BAM,14.8171,-61.1445,670.0,1171.0,,1171,100.0,ZNE,dev,MQ_BAM_20140315_235536
"bucket1$134,:3,:6001",2014-03-16T01:03:52.580000,MQ,LAM,14.81292,-61.16314,1240.0,1785.0,1921.0,1785,100.0,ZNE,train,MQ_LAM_20140316_010410
"bucket1$135,:3,:6001",2014-03-16T01:03:18.139900,MQ,GBM,14.799451,-61.159276,800.0,5255.0,,5255,100.0,ZNE,train,MQ_GBM_20140316_010410
"bucket1$136,:3,:6001",2014-03-16T01:03:17.489900,MQ,BAM,14.8171,-61.1445,670.0,5347.0,,5347,100.0,ZNE,train,MQ_BAM_20140316_010410
"bucket1$137,:3,:6001",2014-03-16T01:17:34.499900,MQ,GBM,14.799451,-61.159276,800.0,4739.0,,4739,100.0,ZNE,train,MQ_GBM_20140316_011821
"bucket1$138,:3,:6001",2014-03-16T01:17:41.250000,MQ,LAM,14.81292,-61.16314,1240.0,4069.0,4125.0,4069,100.0,ZNE,train,MQ_LAM_20140316_011821
"bucket0$17,:3,:6001",2014-03-16T01:18:17.289900,MQ,BAM,14.8171,-61.1445,670.0,500.0,6497.0,500,100.0,ZNE,test,MQ_BAM_20140316_011822
"bucket2$11,:3,:6001",2014-03-16T01:17:44.279900,MQ,MLM,14.7846,-61.1786,370.0,3809.0,3814.0,3809,100.0,ZNE,dev,MQ_MLM_20140316_011822
"bucket0$18,:3,:6001",2014-03-16T01:18:09.700000,WI,SAM,14.84108,-61.1638,485.0,1276.0,1316.0,1276,100.0,ZNE,test,WI_SAM_20140316_011822
"bucket1$139,:3,:6001",2014-03-16T01:17:59.810000,MQ,IA2,14.80307,-61.20515,289.0,2270.0,2360.0,2270,100.0,ZNE,train,MQ_IA2_20140316_011822
"bucket1$140,:3,:6001",2014-03-16T01:17:55.739900,MQ,CPM,14.8168,-61.2074,242.0,2689.0,,2689,100.0,ZNE,train,MQ_CPM_20140316_011822
"bucket2$12,:3,:6001",2014-03-16T01:41:45.310000,MQ,LAM,14.81292,-61.16314,1240.0,1843.0,1888.0,1843,100.0,ZNE,dev,MQ_LAM_20140316_014203
"bucket1$141,:3,:6001",2014-03-16T01:41:58.759900,MQ,GBM,14.799451,-61.159276,800.0,534.0,,534,100.0,ZNE,train,MQ_GBM_20140316_014204
"bucket1$142,:3,:6001",2014-03-16T01:41:55.999900,MQ,MLM,14.7846,-61.1786,370.0,825.0,,825,100.0,ZNE,train,MQ_MLM_20140316_014204
"bucket1$143,:3,:6001",2014-03-16T01:41:44.100000,MQ,IA2,14.80307,-61.20515,289.0,2015.0,2123.0,2015,100.0,ZNE,train,MQ_IA2_20140316_014204
"bucket1$144,:3,:6001",2014-03-16T01:41:59.119900,MQ,BAM,14.8171,-61.1445,670.0,559.0,,559,100.0,ZNE,train,MQ_BAM_20140316_014204
"bucket1$145,:3,:6001",2014-03-16T01:41:27.339900,MQ,CPM,14.8168,-61.2074,242.0,3767.0,,3767,100.0,ZNE,train,MQ_CPM_20140316_014205
"bucket1$146,:3,:6001",2014-03-16T01:41:32.680000,WI,SAM,14.84108,-61.1638,485.0,3261.0,3276.0,3261,100.0,ZNE,train,WI_SAM_20140316_014205
"bucket1$147,:3,:6001",2014-03-16T02:20:18.670000,MQ,LAM,14.81292,-61.16314,1240.0,4884.0,4929.0,4884,100.0,ZNE,train,MQ_LAM_20140316_022107
"bucket1$148,:3,:6001",2014-03-16T02:20:39.059900,MQ,GBM,14.799451,-61.159276,800.0,2860.0,,2860,100.0,ZNE,train,MQ_GBM_20140316_022107
"bucket1$149,:3,:6001",2014-03-16T02:20:54.139900,MQ,BAM,14.8171,-61.1445,670.0,1387.0,,1387,100.0,ZNE,train,MQ_BAM_20140316_022108
"bucket1$150,:3,:6001",2014-03-16T02:20:15.910000,MQ,IA2,14.80307,-61.20515,289.0,5279.0,5306.0,5279,100.0,ZNE,train,MQ_IA2_20140316_022108
"bucket1$151,:3,:6001",2014-03-16T03:05:22.109900,MQ,GBM,14.799451,-61.159276,800.0,508.0,,508,100.0,ZNE,train,MQ_GBM_20140316_030527
"bucket1$152,:3,:6001",2014-03-16T03:05:10.570000,MQ,LAM,14.81292,-61.16314,1240.0,1663.0,1735.0,1663,100.0,ZNE,train,MQ_LAM_20140316_030527
"bucket1$153,:3,:6001",2014-03-16T03:04:43.089900,MQ,MLM,14.7846,-61.1786,370.0,4451.0,,4451,100.0,ZNE,train,MQ_MLM_20140316_030527
"bucket1$154,:3,:6001",2014-03-16T03:04:57.959900,MQ,BAM,14.8171,-61.1445,670.0,2964.0,,2964,100.0,ZNE,train,MQ_BAM_20140316_030527
"bucket0$19,:3,:6001",2014-03-16T03:05:09.950000,WI,SAM,14.84108,-61.1638,485.0,1786.0,1965.0,1786,100.0,ZNE,test,WI_SAM_20140316_030527
"bucket1$155,:3,:6001",2014-03-16T03:04:43.550000,MQ,IA2,14.80307,-61.20515,289.0,4430.0,4526.0,4430,100.0,ZNE,train,MQ_IA2_20140316_030527
"bucket1$156,:3,:6001",2014-03-16T03:04:57.519900,MQ,CPM,14.8168,-61.2074,242.0,3043.0,,3043,100.0,ZNE,train,MQ_CPM_20140316_030527
"bucket1$157,:3,:6001",2014-03-16T03:19:27.100000,MQ,LAM,14.81292,-61.16314,1240.0,631.0,744.0,631,100.0,ZNE,train,MQ_LAM_20140316_031933
"bucket2$13,:3,:6001",2014-03-16T03:18:42.989900,MQ,GBM,14.799451,-61.159276,800.0,5054.0,,5054,100.0,ZNE,dev,MQ_GBM_20140316_031933
"bucket1$158,:3,:6001",2014-03-16T03:19:18.269900,MQ,BAM,14.8171,-61.1445,670.0,1568.0,,1568,100.0,ZNE,train,MQ_BAM_20140316_031933
"bucket1$159,:3,:6001",2014-03-16T03:20:45.529900,MQ,BAM,14.8171,-61.1445,670.0,1057.0,,1057,100.0,ZNE,train,MQ_BAM_20140316_032056
"bucket1$160,:3,:6001",2014-03-16T03:20:40.170000,MQ,LAM,14.81292,-61.16314,1240.0,1606.0,1702.0,1606,100.0,ZNE,train,MQ_LAM_20140316_032056
"bucket1$161,:3,:6001",2014-03-16T03:20:02.279900,MQ,GBM,14.799451,-61.159276,800.0,5396.0,,5396,100.0,ZNE,train,MQ_GBM_20140316_032056
"bucket1$162,:3,:6001",2014-03-16T03:20:29.660000,MQ,IA2,14.80307,-61.20515,289.0,2753.0,2819.0,2753,100.0,ZNE,train,MQ_IA2_20140316_032057
"bucket2$14,:3,:6001",2014-03-16T04:20:27.210000,MQ,LAM,14.81292,-61.16314,1240.0,2428.0,2588.0,2428,100.0,ZNE,dev,MQ_LAM_20140316_042051
"bucket1$163,:3,:6001",2014-03-16T04:20:04.679900,MQ,GBM,14.799451,-61.159276,800.0,4783.0,,4783,100.0,ZNE,train,MQ_GBM_20140316_042052
"bucket1$164,:3,:6001",2014-03-16T04:20:35.419900,MQ,BAM,14.8171,-61.1445,670.0,1719.0,,1719,100.0,ZNE,train,MQ_BAM_20140316_042052
"bucket0$20,:3,:6001",2014-03-16T04:28:03.499900,MQ,BAM,14.8171,-61.1445,670.0,3040.0,,3040,100.0,ZNE,test,MQ_BAM_20140316_042833
"bucket1$165,:3,:6001",2014-03-16T04:28:28.540000,WI,SAM,14.84108,-61.1638,485.0,581.0,812.0,581,100.0,ZNE,train,WI_SAM_20140316_042834
"bucket2$15,:3,:6001",2014-03-16T04:27:58.940000,MQ,LAM,14.81292,-61.16314,1240.0,3611.0,3673.0,3611,100.0,ZNE,dev,MQ_LAM_20140316_042835
"bucket1$166,:3,:6001",2014-03-16T04:27:44.539900,MQ,GBM,14.799451,-61.159276,800.0,5078.0,,5078,100.0,ZNE,train,MQ_GBM_20140316_042835
"bucket1$167,:3,:6001",2014-03-16T04:27:54.740000,MQ,IA2,14.80307,-61.20515,289.0,4075.0,4179.0,4075,100.0,ZNE,train,MQ_IA2_20140316_042835
"bucket1$168,:3,:6001",2014-03-16T04:28:25.309900,MQ,MLM,14.7846,-61.1786,370.0,1121.0,,1121,100.0,ZNE,train,MQ_MLM_20140316_042836
"bucket1$169,:3,:6001",2014-03-16T04:28:58.700000,MQ,LAM,14.81292,-61.16314,1240.0,882.0,970.0,882,100.0,ZNE,train,MQ_LAM_20140316_042907
"bucket0$21,:3,:6001",2014-03-16T04:28:13.089900,MQ,BAM,14.8171,-61.1445,670.0,5487.0,,5487,100.0,ZNE,test,MQ_BAM_20140316_042907
"bucket1$170,:3,:6001",2014-03-16T04:29:00.189900,MQ,MLM,14.7846,-61.1786,370.0,785.0,,785,100.0,ZNE,train,MQ_MLM_20140316_042908
"bucket0$22,:3,:6001",2014-03-16T04:28:15.809900,MQ,GBM,14.799451,-61.159276,800.0,5226.0,,5226,100.0,ZNE,test,MQ_GBM_20140316_042908
"bucket1$171,:3,:6001",2014-03-16T04:28:40.550000,MQ,IA2,14.80307,-61.20515,289.0,2767.0,2918.0,2767,100.0,ZNE,train,MQ_IA2_20140316_042908
"bucket1$172,:3,:6001",2014-03-16T04:28:28.280000,WI,SAM,14.84108,-61.1638,485.0,4133.0,4188.0,4133,100.0,ZNE,train,WI_SAM_20140316_042909
"bucket1$173,:3,:6001",2014-03-16T04:58:26.150000,MQ,IA2,14.80307,-61.20515,289.0,923.0,1076.0,923,100.0,ZNE,train,MQ_IA2_20140316_045835
"bucket1$174,:3,:6001",2014-03-16T04:58:13.359900,MQ,BAM,14.8171,-61.1445,670.0,2213.0,,2213,100.0,ZNE,train,MQ_BAM_20140316_045835
"bucket1$175,:3,:6001",2014-03-16T04:57:46.429900,MQ,GBM,14.799451,-61.159276,800.0,4942.0,,4942,100.0,ZNE,train,MQ_GBM_20140316_045835
"bucket1$176,:3,:6001",2014-03-16T05:22:10.599900,MQ,GBM,14.799451,-61.159276,800.0,2033.0,,2033,100.0,ZNE,train,MQ_GBM_20140316_052230
"bucket1$177,:3,:6001",2014-03-16T05:22:08.599900,MQ,BAM,14.8171,-61.1445,670.0,2268.0,,2268,100.0,ZNE,train,MQ_BAM_20140316_052231
"bucket1$178,:3,:6001",2014-03-16T05:22:15.400000,MQ,LAM,14.81292,-61.16314,1240.0,1598.0,1713.0,1598,100.0,ZNE,train,MQ_LAM_20140316_052231
"bucket0$23,:3,:6001",2014-03-16T05:22:00.440000,MQ,IA2,14.80307,-61.20515,289.0,3105.0,3238.0,3105,100.0,ZNE,test,MQ_IA2_20140316_052231
"bucket1$179,:3,:6001",2014-03-16T06:18:41.570000,MQ,LAM,14.81292,-61.16314,1240.0,2971.0,3098.0,2971,100.0,ZNE,train,MQ_LAM_20140316_061911
"bucket1$180,:3,:6001",2014-03-16T06:18:59.879900,MQ,GBM,14.799451,-61.159276,800.0,1167.0,,1167,100.0,ZNE,train,MQ_GBM_20140316_061911
"bucket1$181,:3,:6001",2014-03-16T06:18:18.750000,MQ,IA2,14.80307,-61.20515,289.0,5294.0,5477.0,5294,100.0,ZNE,train,MQ_IA2_20140316_061911
"bucket1$182,:3,:6001",2014-03-16T06:18:53.409900,MQ,BAM,14.8171,-61.1445,670.0,1893.0,,1893,100.0,ZNE,train,MQ_BAM_20140316_061912
"bucket1$183,:3,:6001",2014-03-16T06:19:52.090000,MQ,LAM,14.81292,-61.16314,1240.0,2655.0,2792.0,2655,100.0,ZNE,train,MQ_LAM_20140316_062018
"bucket1$184,:3,:6001",2014-03-16T06:19:41.589900,MQ,GBM,14.799451,-61.159276,800.0,3744.0,,3744,100.0,ZNE,train,MQ_GBM_20140316_062019
"bucket1$185,:3,:6001",2014-03-16T06:20:02.619900,MQ,MLM,14.7846,-61.1786,370.0,1719.0,,1719,100.0,ZNE,train,MQ_MLM_20140316_062019
"bucket1$186,:3,:6001",2014-03-16T06:19:46.879900,MQ,BAM,14.8171,-61.1445,670.0,3298.0,,3298,100.0,ZNE,train,MQ_BAM_20140316_062019
"bucket1$187,:3,:6001",2014-03-16T06:20:14.100000,MQ,IA2,14.80307,-61.20515,289.0,589.0,665.0,589,100.0,ZNE,train,MQ_IA2_20140316_062019
"bucket0$24,:3,:6001",2014-03-16T06:41:56.700000,MQ,LAM,14.81292,-61.16314,1240.0,1322.0,1604.0,1322,100.0,ZNE,test,MQ_LAM_20140316_064209
"bucket1$188,:3,:6001",2014-03-16T06:41:25.549900,MQ,GBM,14.799451,-61.159276,800.0,4474.0,,4474,100.0,ZNE,train,MQ_GBM_20140316_064210
"bucket1$189,:3,:6001",2014-03-16T06:41:55.289900,MQ,BAM,14.8171,-61.1445,670.0,1503.0,,1503,100.0,ZNE,train,MQ_BAM_20140316_064210
"bucket1$190,:3,:6001",2014-03-16T06:53:10.490000,MQ,LAM,14.81292,-61.16314,1240.0,3210.0,3324.0,3210,100.0,ZNE,train,MQ_LAM_20140316_065342
"bucket1$191,:3,:6001",2014-03-16T06:53:34.369900,MQ,GBM,14.799451,-61.159276,800.0,851.0,,851,100.0,ZNE,train,MQ_GBM_20140316_065342
"bucket1$192,:3,:6001",2014-03-16T06:52:53.680000,MQ,IA2,14.80307,-61.20515,289.0,4922.0,5087.0,4922,100.0,ZNE,train,MQ_IA2_20140316_065342
"bucket1$193,:3,:6001",2014-03-16T06:52:51.059900,MQ,BAM,14.8171,-61.1445,670.0,5219.0,,5219,100.0,ZNE,train,MQ_BAM_20140316_065343
"bucket0$25,:3,:6001",2014-03-16T06:53:02.950000,WI,SAM,14.84108,-61.1638,485.0,,4160.0,4160,100.0,ZNE,test,WI_SAM_20140316_065344
"bucket1$194,:3,:6001",2014-03-16T07:32:52.580000,MQ,LAM,14.81292,-61.16314,1240.0,2300.0,2367.0,2300,100.0,ZNE,train,MQ_LAM_20140316_073315
"bucket1$195,:3,:6001",2014-03-16T07:32:22.239900,MQ,GBM,14.799451,-61.159276,800.0,5349.0,,5349,100.0,ZNE,train,MQ_GBM_20140316_073315
"bucket1$196,:3,:6001",2014-03-16T07:33:05.069900,MQ,BAM,14.8171,-61.1445,670.0,1084.0,,1084,100.0,ZNE,train,MQ_BAM_20140316_073315
"bucket1$197,:3,:6001",2014-03-16T07:32:56.920000,MQ,IA2,14.80307,-61.20515,289.0,1955.0,2037.0,1955,100.0,ZNE,train,MQ_IA2_20140316_073316
"bucket1$198,:3,:6001",2014-03-16T07:37:19.510000,MQ,LAM,14.81292,-61.16314,1240.0,2245.0,2376.0,2245,100.0,ZNE,train,MQ_LAM_20140316_073741
"bucket1$199,:3,:6001",2014-03-16T07:37:17.359900,MQ,BAM,14.8171,-61.1445,670.0,2556.0,,2556,100.0,ZNE,train,MQ_BAM_20140316_073742
"bucket1$200,:3,:6001",2014-03-16T07:37:33.069900,MQ,GBM,14.799451,-61.159276,800.0,990.0,,990,100.0,ZNE,train,MQ_GBM_20140316_073742
"bucket1$201,:3,:6001",2014-03-16T07:37:23.009900,MQ,MLM,14.7846,-61.1786,370.0,2010.0,,2010,100.0,ZNE,train,MQ_MLM_20140316_073743
"bucket1$202,:3,:6001",2014-03-16T07:37:27.990000,MQ,IA2,14.80307,-61.20515,289.0,1525.0,1617.0,1525,100.0,ZNE,train,MQ_IA2_20140316_073743
"bucket2$16,:3,:6001",2014-03-16T07:37:19.510000,WI,SAM,14.84108,-61.1638,485.0,2398.0,2495.0,2398,100.0,ZNE,dev,WI_SAM_20140316_073743
"bucket1$203,:3,:6001",2014-03-16T07:37:07.179900,MQ,CPM,14.8168,-61.2074,242.0,3641.0,,3641,100.0,ZNE,train,MQ_CPM_20140316_073743
"bucket2$17,:3,:6001",2014-03-16T09:21:34.459900,MQ,BAM,14.8171,-61.1445,670.0,5070.0,,5070,100.0,ZNE,dev,MQ_BAM_20140316_092225
"bucket1$204,:3,:6001",2014-03-16T09:21:57.890000,MQ,LAM,14.81292,-61.16314,1240.0,2727.0,2791.0,2727,100.0,ZNE,train,MQ_LAM_20140316_092225
"bucket1$205,:3,:6001",2014-03-16T09:22:02.179900,MQ,GBM,14.799451,-61.159276,800.0,2308.0,,2308,100.0,ZNE,train,MQ_GBM_20140316_092225
"bucket1$206,:3,:6001",2014-03-16T09:21:48.220000,MQ,IA2,14.80307,-61.20515,289.0,3725.0,3863.0,3725,100.0,ZNE,train,MQ_IA2_20140316_092225
"bucket1$207,:3,:6001",2014-03-16T10:27:02.980000,MQ,IA2,14.80307,-61.20515,289.0,4084.0,4281.0,4084,100.0,ZNE,train,MQ_IA2_20140316_102743
"bucket1$208,:3,:6001",2014-03-16T10:27:02.739900,MQ,GBM,14.799451,-61.159276,800.0,4152.0,,4152,100.0,ZNE,train,MQ_GBM_20140316_102744
"bucket1$209,:3,:6001",2014-03-16T10:27:09.800000,MQ,LAM,14.81292,-61.16314,1240.0,3450.0,3600.0,3450,100.0,ZNE,train,MQ_LAM_20140316_102744
"bucket1$210,:3,:6001",2014-03-16T10:27:06.869900,MQ,BAM,14.8171,-61.1445,670.0,3773.0,,3773,100.0,ZNE,train,MQ_BAM_20140316_102744
"bucket1$211,:3,:6001",2014-03-16T19:37:34.889900,MQ,MLM,14.7846,-61.1786,370.0,2463.0,,2463,100.0,ZNE,train,MQ_MLM_20140316_193759
"bucket1$212,:3,:6001",2014-03-16T19:37:37.349900,MQ,GBM,14.799451,-61.159276,800.0,2241.0,,2241,100.0,ZNE,train,MQ_GBM_20140316_193759
"bucket1$213,:3,:6001",2014-03-16T19:37:18.799900,MQ,BAM,14.8171,-61.1445,670.0,4154.0,,4154,100.0,ZNE,train,MQ_BAM_20140316_193800
"bucket1$214,:3,:6001",2014-03-16T19:37:40.290000,MQ,IA2,14.80307,-61.20515,289.0,2015.0,2375.0,2015,100.0,ZNE,train,MQ_IA2_20140316_193800
"bucket1$215,:3,:6001",2014-03-16T19:37:17.970000,MQ,LAM,14.81292,-61.16314,1240.0,4449.0,4526.0,4449,100.0,ZNE,train,MQ_LAM_20140316_193802
"bucket1$216,:3,:6001",2014-03-16T23:39:32.729900,MQ,GBM,14.799451,-61.159276,800.0,4135.0,,4135,100.0,ZNE,train,MQ_GBM_20140316_234014
"bucket1$217,:3,:6001",2014-03-16T23:39:37.010000,MQ,LAM,14.81292,-61.16314,1240.0,3711.0,3868.0,3711,100.0,ZNE,train,MQ_LAM_20140316_234014
"bucket1$218,:3,:6001",2014-03-16T23:40:00.999900,MQ,BAM,14.8171,-61.1445,670.0,1333.0,,1333,100.0,ZNE,train,MQ_BAM_20140316_234014
"bucket1$219,:3,:6001",2014-03-16T23:39:45.040000,MQ,IA2,14.80307,-61.20515,289.0,2930.0,3071.0,2930,100.0,ZNE,train,MQ_IA2_20140316_234014
"bucket1$220,:3,:6001",2014-03-17T17:30:08.109900,MQ,GBM,14.799451,-61.159276,800.0,3959.0,,3959,100.0,ZNE,train,MQ_GBM_20140317_173047
"bucket1$221,:3,:6001",2014-03-17T17:30:23.150000,MQ,LAM,14.81292,-61.16314,1240.0,2455.0,3123.0,2455,100.0,ZNE,train,MQ_LAM_20140317_173047
"bucket1$222,:3,:6001",2014-03-17T17:30:21.330000,MQ,IA2,14.80307,-61.20515,289.0,2696.0,3413.0,2696,100.0,ZNE,train,MQ_IA2_20140317_173048
"bucket1$223,:3,:6001",2014-03-17T17:30:06.629900,MQ,BAM,14.8171,-61.1445,670.0,4171.0,,4171,100.0,ZNE,train,MQ_BAM_20140317_173048
"bucket1$224,:3,:6001",2014-03-17T17:32:20.340000,MQ,LAM,14.81292,-61.16314,1240.0,2144.0,2399.0,2144,100.0,ZNE,train,MQ_LAM_20140317_173241
"bucket1$225,:3,:6001",2014-03-17T17:32:29.439900,MQ,GBM,14.799451,-61.159276,800.0,1268.0,,1268,100.0,ZNE,train,MQ_GBM_20140317_173242
"bucket1$226,:3,:6001",2014-03-17T17:32:22.239900,MQ,MLM,14.7846,-61.1786,370.0,1989.0,,1989,100.0,ZNE,train,MQ_MLM_20140317_173242
"bucket1$227,:3,:6001",2014-03-17T17:32:35.460000,WI,SAM,14.84108,-61.1638,485.0,693.0,1042.0,693,100.0,ZNE,train,WI_SAM_20140317_173242
"bucket1$228,:3,:6001",2014-03-17T17:32:02.220000,MQ,IA2,14.80307,-61.20515,289.0,4070.0,4257.0,4070,100.0,ZNE,train,MQ_IA2_20140317_173242
"bucket1$229,:3,:6001",2014-03-17T17:32:31.279900,MQ,BAM,14.8171,-61.1445,670.0,1202.0,,1202,100.0,ZNE,train,MQ_BAM_20140317_173243
"bucket1$230,:3,:6001",2014-03-17T17:32:24.480000,MQ,LAM,14.81292,-61.16314,1240.0,4289.0,4686.0,4289,100.0,ZNE,train,MQ_LAM_20140317_173307
"bucket1$231,:3,:6001",2014-03-17T17:32:23.219900,MQ,BAM,14.8171,-61.1445,670.0,4420.0,,4420,100.0,ZNE,train,MQ_BAM_20140317_173307
"bucket0$26,:3,:6001",2014-03-17T17:32:22.719900,MQ,GBM,14.799451,-61.159276,800.0,4504.0,,4504,100.0,ZNE,test,MQ_GBM_20140317_173307
"bucket1$232,:3,:6001",2014-03-17T17:32:27.880000,MQ,IA2,14.80307,-61.20515,289.0,4011.0,4450.0,4011,100.0,ZNE,train,MQ_IA2_20140317_173307
"bucket2$18,:3,:6001",2014-03-17T20:12:16.670000,MQ,LAM,14.81292,-61.16314,1240.0,4463.0,4609.0,4463,100.0,ZNE,dev,MQ_LAM_20140317_201301
"bucket1$233,:3,:6001",2014-03-17T20:12:09.499900,MQ,GBM,14.799451,-61.159276,800.0,5196.0,,5196,100.0,ZNE,train,MQ_GBM_20140317_201301
"bucket1$234,:3,:6001",2014-03-17T20:12:35.929900,MQ,BAM,14.8171,-61.1445,670.0,2638.0,,2638,100.0,ZNE,train,MQ_BAM_20140317_201302
"bucket1$235,:3,:6001",2014-03-17T23:53:24.940000,MQ,LAM,14.81292,-61.16314,1240.0,3106.0,3894.0,3106,100.0,ZNE,train,MQ_LAM_20140317_235356
"bucket1$236,:3,:6001",2014-03-17T23:53:16.849900,MQ,GBM,14.799451,-61.159276,800.0,3983.0,,3983,100.0,ZNE,train,MQ_GBM_20140317_235356
"bucket1$237,:3,:6001",2014-03-17T23:53:20.449900,MQ,MLM,14.7846,-61.1786,370.0,3669.0,,3669,100.0,ZNE,train,MQ_MLM_20140317_235357
"bucket0$27,:3,:6001",2014-03-17T23:53:27.289900,MQ,BAM,14.8171,-61.1445,670.0,3013.0,,3013,100.0,ZNE,test,MQ_BAM_20140317_235357
"bucket1$238,:3,:6001",2014-03-17T23:53:48.020000,MQ,IA2,14.80307,-61.20515,289.0,1069.0,1820.0,1069,100.0,ZNE,train,MQ_IA2_20140317_235358
"bucket1$239,:3,:6001",2014-03-18T00:23:58.660000,MQ,LAM,14.81292,-61.16314,1240.0,1581.0,1837.0,1581,100.0,ZNE,train,MQ_LAM_20140318_002414
"bucket1$240,:3,:6001",2014-03-18T00:23:22.239900,MQ,GBM,14.799451,-61.159276,800.0,5298.0,,5298,100.0,ZNE,train,MQ_GBM_20140318_002415
"bucket1$241,:3,:6001",2014-03-18T00:23:38.469900,MQ,BAM,14.8171,-61.1445,670.0,3702.0,,3702,100.0,ZNE,train,MQ_BAM_20140318_002415
"bucket1$242,:3,:6001",2014-03-18T05:13:24.750000,MQ,LAM,14.81292,-61.16314,1240.0,4151.0,4328.0,4151,100.0,ZNE,train,MQ_LAM_20140318_051406
"bucket1$243,:3,:6001",2014-03-18T05:13:59.579900,MQ,GBM,14.799451,-61.159276,800.0,687.0,,687,100.0,ZNE,train,MQ_GBM_20140318_051406
"bucket1$244,:3,:6001",2014-03-18T05:13:56.579900,MQ,BAM,14.8171,-61.1445,670.0,1004.0,,1004,100.0,ZNE,train,MQ_BAM_20140318_051406
"bucket1$245,:3,:6001",2014-03-18T05:13:36.620000,MQ,IA2,14.80307,-61.20515,289.0,3004.0,3126.0,3004,100.0,ZNE,train,MQ_IA2_20140318_051406
"bucket1$246,:3,:6001",2014-03-19T15:54:42.010000,MQ,LAM,14.81292,-61.16314,1240.0,5040.0,5420.0,5040,100.0,ZNE,train,MQ_LAM_20140319_155532
"bucket0$28,:3,:6001",2014-03-19T15:54:43.309900,MQ,GBM,14.799451,-61.159276,800.0,4926.0,,4926,100.0,ZNE,test,MQ_GBM_20140319_155532
"bucket1$247,:3,:6001",2014-03-19T15:54:50.949900,MQ,BAM,14.8171,-61.1445,670.0,4208.0,,4208,100.0,ZNE,train,MQ_BAM_20140319_155533
"bucket1$248,:3,:6001",2014-03-22T15:44:41.349900,MQ,BAM,14.8171,-61.1445,670.0,1954.0,,1954,100.0,ZNE,train,MQ_BAM_20140322_154500
"bucket1$249,:3,:6001",2014-03-22T15:44:16.029900,MQ,GBM,14.799451,-61.159276,800.0,4506.0,,4506,100.0,ZNE,train,MQ_GBM_20140322_154501
"bucket1$250,:3,:6001",2014-03-22T15:44:42.610000,MQ,LAM,14.81292,-61.16314,1240.0,1861.0,1999.0,1861,100.0,ZNE,train,MQ_LAM_20140322_154501
"bucket1$251,:3,:6001",2014-03-22T15:44:18.930000,MQ,IA2,14.80307,-61.20515,289.0,4268.0,4389.0,4268,100.0,ZNE,train,MQ_IA2_20140322_154501
"bucket1$252,:3,:6001",2014-03-22T21:47:32.130000,MQ,LAM,14.81292,-61.16314,1240.0,4363.0,4403.0,4363,100.0,ZNE,train,MQ_LAM_20140322_214815
"bucket1$253,:3,:6001",2014-03-22T21:48:06.379900,MQ,GBM,14.799451,-61.159276,800.0,985.0,,985,100.0,ZNE,train,MQ_GBM_20140322_214816
"bucket1$254,:3,:6001",2014-03-22T21:47:36.069900,MQ,BAM,14.8171,-61.1445,670.0,4020.0,,4020,100.0,ZNE,train,MQ_BAM_20140322_214816
"bucket1$255,:3,:6001",2014-03-28T08:29:52.399900,MQ,GBM,14.799451,-61.159276,800.0,4005.0,,4005,100.0,ZNE,train,MQ_GBM_20140328_083032
"bucket1$256,:3,:6001",2014-03-28T08:30:26.350000,MQ,LAM,14.81292,-61.16314,1240.0,614.0,768.0,614,100.0,ZNE,train,MQ_LAM_20140328_083032
